Country,Year,Production,Unit,Commodity,Source,iso3
Iraq,1971,1694.0000000000002,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,1971,3253.0000000000005,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,1971,294.0,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,1971,430.0,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,1971,4820.9,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,1971,106.00000000000001,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
United Arab Emirates,1971,1059.5000000000002,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,1971,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,1971,802.5873972602742,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,1971,116.14413698630139,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,1971,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,1971,0.27156164383561643,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,1971,290.84712328767125,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
Equatorial Guinea,1971,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GNQ
Gabon,1971,116.05876712328768,thousand barrels per day,oil,Energy Institute Statistical Review,GAB
Libya,1971,2750.0000000000005,thousand barrels per day,oil,Energy Institute Statistical Review,LBY
Nigeria,1971,1531.1999999999996,thousand barrels per day,oil,Energy Institute Statistical Review,NGA
South Sudan,1971,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,SSD
Sudan,1971,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,SDN
Tunisia,1971,86.57043835616439,thousand barrels per day,oil,Energy Institute Statistical Review,TUN
Australia,1971,315.0,thousand barrels per day,oil,Energy Institute Statistical Review,AUS
Brunei,1971,129.00000000000003,thousand barrels per day,oil,Energy Institute Statistical Review,BRN
China,1971,791.4391780821919,thousand barrels per day,oil,Energy Institute Statistical Review,CHN
India,1971,148.22753424657535,thousand barrels per day,oil,Energy Institute Statistical Review,IND
Indonesia,1971,892.0,thousand barrels per day,oil,Energy Institute Statistical Review,IDN
Malaysia,1971,69.0,thousand barrels per day,oil,Energy Institute Statistical Review,MYS
Thailand,1971,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,THA
Vietnam,1971,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,VNM
Canada,1972,1829.0,thousand barrels per day,oil,Energy Institute Statistical Review,CAN
Mexico,1972,506.0,thousand barrels per day,oil,Energy Institute Statistical Review,MEX
United States,1972,11184.896,thousand barrels per day,oil,Energy Institute Statistical Review,USA
Argentina,1972,444.1158469945355,thousand barrels per day,oil,Energy Institute Statistical Review,ARG
Brazil,1972,171.18629060820848,thousand barrels per day,oil,Energy Institute Statistical Review,BRA
Colombia,1972,203.0,thousand barrels per day,oil,Energy Institute Statistical Review,COL
Ecuador,1972,78.0,thousand barrels per day,oil,Energy Institute Statistical Review,ECU
Guyana,1972,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GUY
Peru,1972,66.60109289617486,thousand barrels per day,oil,Energy Institute Statistical Review,PER
Trinidad and Tobago,1972,141.0,thousand barrels per day,oil,Energy Institute Statistical Review,TTO
Venezuela,1972,3301.0000000000005,thousand barrels per day,oil,Energy Institute Statistical Review,VEN
Denmark,1972,2.0000000000000004,thousand barrels per day,oil,Energy Institute Statistical Review,DNK
Italy,1972,25.47182513661202,thousand barrels per day,oil,Energy Institute Statistical Review,ITA
Norway,1972,33.0,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,1972,298.41879781420766,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,1972,7.861967213114754,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,1972,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,1972,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,1972,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,1972,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,1972,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,1972,5058.957377049181,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,1972,1466.0,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,1972,3339.0,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,1972,282.0,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,1972,481.99999999999994,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,1972,6070.300000000001,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,1972,116.99999999999999,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
United Arab Emirates,1972,1202.7,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,1972,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,1972,1081.0491803278687,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,1972,142.87532786885248,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,1972,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,1972,6.499672131147541,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,1972,207.9562841530055,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
Equatorial Guinea,1972,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GNQ
Gabon,1972,125.8877868852459,thousand barrels per day,oil,Energy Institute Statistical Review,GAB
Libya,1972,2247.9999999999995,thousand barrels per day,oil,Energy Institute Statistical Review,LBY
Nigeria,1972,1815.7000000000003,thousand barrels per day,oil,Energy Institute Statistical Review,NGA
South Sudan,1972,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,SSD
Sudan,1972,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,SDN
Tunisia,1972,83.56046448087432,thousand barrels per day,oil,Energy Institute Statistical Review,TUN
Australia,1972,337.0,thousand barrels per day,oil,Energy Institute Statistical Review,AUS
Brunei,1972,182.00000000000003,thousand barrels per day,oil,Energy Institute Statistical Review,BRN
China,1972,914.6478142076502,thousand barrels per day,oil,Energy Institute Statistical Review,CHN
India,1972,151.6904098360656,thousand barrels per day,oil,Energy Institute Statistical Review,IND
Indonesia,1972,1080.9999999999998,thousand barrels per day,oil,Energy Institute Statistical Review,IDN
Malaysia,1972,93.0,thousand barrels per day,oil,Energy Institute Statistical Review,MYS
Thailand,1972,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,THA
Vietnam,1972,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,VNM
Canada,1973,2113.9999999999995,thousand barrels per day,oil,Energy Institute Statistical Review,CAN
Mexico,1973,525.0,thousand barrels per day,oil,Energy Institute Statistical Review,MEX
United States,1973,10945.953,thousand barrels per day,oil,Energy Institute Statistical Review,USA
Argentina,1973,433.63561643835624,thousand barrels per day,oil,Energy Institute Statistical Review,ARG
Brazil,1973,173.98620402430774,thousand barrels per day,oil,Energy Institute Statistical Review,BRA
Colombia,1973,191.99999999999997,thousand barrels per day,oil,Energy Institute Statistical Review,COL
Ecuador,1973,209.00000000000003,thousand barrels per day,oil,Energy Institute Statistical Review,ECU
Guyana,1973,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GUY
Peru,1973,72.59178082191781,thousand barrels per day,oil,Energy Institute Statistical Review,PER
Trinidad and Tobago,1973,166.0,thousand barrels per day,oil,Energy Institute Statistical Review,TTO
Venezuela,1973,3455.0,thousand barrels per day,oil,Energy Institute Statistical Review,VEN
Denmark,1973,3.0,thousand barrels per day,oil,Energy Institute Statistical Review,DNK
Italy,1973,23.356471232876714,thousand barrels per day,oil,Energy Institute Statistical Review,ITA
Norway,1973,32.00000000000001,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,1973,303.9325205479452,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,1973,8.825424657534246,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,1973,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,1973,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,1973,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,1973,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,1973,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,1973,5907.375890410958,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,1973,2018.0,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,1973,3080.0,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,1973,293.0,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,1973,569.9999999999999,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,1973,7693.2,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,1973,111.0,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
United Arab Emirates,1973,1532.6,thousand barrels per day,oil,Energy Institute Statistical Review,ARE
Yemen,1973,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,YEM
Algeria,1973,1128.74,thousand barrels per day,oil,Energy Institute Statistical Review,DZA
Angola,1973,165.963698630137,thousand barrels per day,oil,Energy Institute Statistical Review,AGO
Chad,1973,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,TCD
Republic of the Congo,1973,40.55967123287672,thousand barrels per day,oil,Energy Institute Statistical Review,COG
Egypt,1973,164.93397260273974,thousand barrels per day,oil,Energy Institute Statistical Review,EGY
Equatorial Guinea,1973,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GNQ
Gabon,1973,152.14813698630138,thousand barrels per day,oil,Energy Institute Statistical Review,GAB
Libya,1973,2211.0,thousand barrels per day,oil,Energy Institute Statistical Review,LBY
Nigeria,1973,2054.3000000000006,thousand barrels per day,oil,Energy Institute Statistical Review,NGA
South Sudan,1973,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,SSD
Sudan,1973,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,SDN
Tunisia,1973,81.70361643835618,thousand barrels per day,oil,Energy Institute Statistical Review,TUN
Australia,1973,424.0,thousand barrels per day,oil,Energy Institute Statistical Review,AUS
Brunei,1973,230.99999999999997,thousand barrels per day,oil,Energy Institute Statistical Review,BRN
China,1973,1076.6063013698629,thousand barrels per day,oil,Energy Institute Statistical Review,CHN
India,1973,148.49572602739727,thousand barrels per day,oil,Energy Institute Statistical Review,IND
Indonesia,1973,1338.0,thousand barrels per day,oil,Energy Institute Statistical Review,IDN
Malaysia,1973,91.0,thousand barrels per day,oil,Energy Institute Statistical Review,MYS
Thailand,1973,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,THA
Vietnam,1973,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,VNM
Canada,1974,1993.0,thousand barrels per day,oil,Energy Institute Statistical Review,CAN
Mexico,1974,653.0,thousand barrels per day,oil,Energy Institute Statistical Review,MEX
United States,1974,10461.205,thousand barrels per day,oil,Energy Institute Statistical Review,USA
Argentina,1974,423.38739726027393,thousand barrels per day,oil,Energy Institute Statistical Review,ARG
Brazil,1974,181.7622396311067,thousand barrels per day,oil,Energy Institute Statistical Review,BRA
Colombia,1974,174.99999999999997,thousand barrels per day,oil,Energy Institute Statistical Review,COL
Ecuador,1974,177.00000000000003,thousand barrels per day,oil,Energy Institute Statistical Review,ECU
Guyana,1974,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,GUY
Peru,1974,79.0986301369863,thousand barrels per day,oil,Energy Institute Statistical Review,PER
Trinidad and Tobago,1974,187.00000000000003,thousand barrels per day,oil,Energy Institute Statistical Review,TTO
Venezuela,1974,3060.0,thousand barrels per day,oil,Energy Institute Statistical Review,VEN
Denmark,1974,2.0,thousand barrels per day,oil,Energy Institute Statistical Review,DNK
Italy,1974,23.37451506849315,thousand barrels per day,oil,Energy Institute Statistical Review,ITA
Norway,1974,35.0,thousand barrels per day,oil,Energy Institute Statistical Review,NOR
Romania,1974,308.0270136986301,thousand barrels per day,oil,Energy Institute Statistical Review,ROU
United Kingdom,1974,9.762410958904109,thousand barrels per day,oil,Energy Institute Statistical Review,GBR
Azerbaijan,1974,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,AZE
Kazakhstan,1974,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,KAZ
Russian Federation,1974,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,RUS
Turkmenistan,1974,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,TKM
Uzbekistan,1974,0.0,thousand barrels per day,oil,Energy Institute Statistical Review,UZB
Iran,1974,6060.301369863013,thousand barrels per day,oil,Energy Institute Statistical Review,IRN
Iraq,1974,1977.0383561643835,thousand barrels per day,oil,Energy Institute Statistical Review,IRQ
Kuwait,1974,2603.0000000000005,thousand barrels per day,oil,Energy Institute Statistical Review,KWT
Oman,1974,290.00000000000006,thousand barrels per day,oil,Energy Institute Statistical Review,OMN
Qatar,1974,518.0000000000001,thousand barrels per day,oil,Energy Institute Statistical Review,QAT
Saudi Arabia,1974,8617.7,thousand barrels per day,oil,Energy Institute Statistical Review,SAU
Syria,1974,129.0,thousand barrels per day,oil,Energy Institute Statistical Review,SYR
